
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 341140 2046968 367112 1833656    0    0     0  1252 2448 3896 91  9  0  0  0	
 3  1 341140 2046844 367112 1833736    0    0     0  1212 2427 3661 92  8  0  0  0	
 2  1 341140 2046480 367116 1833832    0    0     0  1596 2517 3906 91  9  0  0  0	
 2  1 341140 2046480 367116 1833916    0    0     0  1236 2446 3834 92  8  0  0  0	
 2  1 341140 2046340 367116 1834016    0    0     0  1280 2470 3993 92  9  0  0  0	
 2  2 341140 2046216 367116 1834096    0    0     0  1186 2436 3759 92  9  0  0  0	
 3  1 341140 2046256 367116 1834176    0    0     0  1206 2433 3723 92  8  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 341140 2045868 367120 1834272    0    0     0  1540 2480 3852 91  9  0  0  0	
 3  1 341140 2045868 367120 1834352    0    0     0  1200 2432 3725 92  8  0  0  0	
 4  1 341140 2046036 367120 1834460    0    0     0  1276 2473 4032 91  9  0  0  0	
 2  1 341140 2045912 367120 1834540    0    0     0  1222 2437 3800 93  8  0  0  0	
 2  1 341140 2046036 367120 1834620    0    0     0  1204 2437 3719 91  9  0  0  0	
 4  1 341140 2045656 367124 1834712    0    0     0  1520 2456 3758 91  9  0  0  0	
 4  1 341140 2047624 367124 1834796    0    0     0  1166 2433 3791 92  8  0  0  0	
 2  1 341112 2044816 367124 1834944   16    0    16  1254 2689 5376 91  9  0  0  0	
 2  1 341096 2044692 367124 1835036   16    0    16  1210 2704 5436 91  9  0  0  0	
 6  0 341088 2044568 367124 1835184    0    0     0  1542 2628 4967 91  9  0  0  0	
 2  1 341088 2044064 367132 1835340    0    0     0  1304 2612 5808 90 10  0  0  0	
 2  1 341088 2043940 367132 1835468    0    0     0  1198 2644 5325 91  9  0  0  0	
 2  1 341088 2043940 367136 1835624    0    0     0  1318 2701 5827 91  9  0  0  0	
 6  1 341088 2043824 367136 1835776    0    0     0  1734 2632 6326 91  9  0  0  0	
 2  1 341088 2043840 367136 1835936    0    0     0  1390 2598 6338 91  9  0  0  0	
 2  1 341088 2043436 367136 1836080    0    0     0  1282 2655 5673 90 10  0  0  0	
 2  1 341088 2043312 367136 1836208    0    0     0  1232 2668 5456 91  9  0  0  0	
 2  1 341088 2043064 367144 1836352    0    0     0  1242 2671 5382 90 10  0  0  0	
 2  1 341088 2043064 367144 1836488    0    0     0  1566 2674 5528 91  9  0  0  0	
 2  1 341088 2042972 367144 1836632    0    0     0  1310 2694 5855 91  9  0  0  0	
 3  1 341088 2042832 367148 1836784    0    0     0  1216 2650 5471 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 341088 2042832 367148 1836912    0    0     0  1166 2621 5246 91  9  0  0  0	
 4  1 341056 2040784 367152 1837056   16    0    16  1260 2653 5353 90 10  0  0  0	
 7  0 341040 2040536 367152 1837176    0    0     0  1546 2648 5221 91 10  0  0  0	
 2  1 341032 2040412 367152 1837308   16    0    16  1234 2659 5412 91  9  0  0  0	
 2  1 341032 2039908 367152 1837456    0    0     0  1314 2652 5742 90 10  0  0  0	
 2  1 341032 2039784 367152 1837596    0    0     0  1340 2671 6008 91  9  0  0  0	
 2  1 341032 2040040 367156 1837752    0    0     0  1298 2709 5775 90 10  0  0  0	
 5  1 341032 2039792 367160 1837884    0    0     0  1590 2664 5406 91  9  0  0  0	
 2  1 341032 2039676 367160 1838016    0    0     0  1222 2647 5492 91  9  0  0  0	
 7  0 341032 2039280 367168 1838180    0    0     0  1348 2622 6104 91  9  0  0  0	
 7  0 341032 2039156 367168 1838320    0    0     0  1292 2671 5753 90 10  0  0  0	
 2  1 341032 2038784 367168 1838468    0    0     0  1250 2659 5408 91  9  0  0  0	
 2  1 341032 2038676 367168 1838616    0    0     0  1294 2639 5887 91  9  0  0  0	
 2  1 341032 2038552 367168 1838740    0    0     0  1570 2658 5377 90 10  0  0  0	
 2  1 341032 2038172 367176 1838900    0    0     0  1284 2699 5682 90 10  0  0  0	
 7  0 341032 2038172 367176 1839036    0    0     0  1280 2707 5779 90 10  0  0  0	
 2  1 341004 2036116 367176 1839176    0    0     0  1206 2629 5257 90 10  0  0  0	
 7  0 340980 2036116 367176 1839304   16    0    16  1194 2646 5278 90 10  0  0  0	
 2  1 340980 2036124 367176 1839428    0    0     0  1604 2660 5302 90 10  0  0  0	
 2  1 340980 2035512 367184 1839568    0    0     0  1234 2635 5407 89 10  0  1  0	
 2  1 340980 2035388 367184 1839696    0    0     0  1228 2651 5355 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340980 2035380 367192 1839840    0    0     0  1282 2658 5603 90 11  0  0  0	
 6  0 340980 2035380 367192 1839968    0    0     0  1172 2635 5272 91  9  0  0  0	
 7  0 340980 2035256 367192 1840092    0    0     0  1520 2659 5245 91  9  0  0  0	
 2  1 340980 2035016 367192 1840240    0    0     0  1192 2670 5372 90 10  0  0  0	
 2  1 340980 2034892 367192 1840360    0    0     0  1200 2638 5220 91  9  0  0  0	
 2  1 340980 2034760 367192 1840512    0    0     0  1230 2647 5547 90 10  0  0  0	
 2  1 340980 2034636 367192 1840656    0    0     0  1644 2669 5988 91  9  0  0  0	
 2  1 340980 2034528 367192 1840816    0    0     0  1478 2656 6574 90 10  0  0  0	
 2  1 340980 2034512 367192 1840956    0    0     0  1202 2666 5357 90 10  0  0  0	
 3  1 340980 2034512 367192 1841080    0    0     0  1180 2634 5252 91  9  0  0  0	
 2  1 340956 2034016 367192 1841228   16    0    16  1268 2668 5363 90 10  0  0  0	
 2  2 340940 2031852 367192 1841356    0    0     0  1546 2653 5251 91  9  0  0  0	
 7  0 340924 2031852 367192 1841476   16    0    16  1206 2622 5237 92  8  0  0  0	
 2  1 340924 2031356 367196 1841612    0    0     0  1208 2642 5216 90 10  0  0  0	
 2  1 340924 2031232 367196 1841736    0    0     0  1226 2665 5261 90 10  0  0  0	
 2  1 340924 2031232 367196 1841888    0    0     0  1286 2690 5608 90 10  0  0  0	
 6  0 340924 2031108 367196 1842012    0    0     0  1574 2698 5400 90 10  0  0  0	
 2  1 340924 2031016 367196 1842136    0    0     0  1184 2659 5221 91  9  0  0  0	
 2  1 340924 2030628 367196 1842280    0    0     0  1200 2662 5420 90 10  0  0  0	
 2  1 340924 2030504 367196 1842404    0    0     0  1234 2641 5320 91  9  0  0  0	
 2  1 340924 2030496 367196 1842552    0    0     0  1206 2628 5279 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340924 2030372 367196 1842676    0    0     0  1556 2675 5398 91  9  0  0  0	
 8  0 340924 2030248 367196 1842804    0    0     0  1220 2640 5303 92  9  0  0  0	
 2  1 340924 2030124 367196 1842944    0    0     0  1242 2658 5430 91 10  0  0  0	
 2  1 340924 2030000 367196 1843064    0    0     0  1536 2664 5335 91  9  0  0  0	
 2  1 340924 2029992 367196 1843216    0    0     0  1268 2683 5543 90 10  0  0  0	
 2  1 340896 2027820 367196 1843352   16    0    16  1598 2651 5591 91  9  0  0  0	
 2  1 340872 2027728 367196 1843452   16    0    16  1284 2645 5269 90 10  0  0  0	
 2  1 340868 2027324 367196 1843616    0    0     0  1210 2669 5423 91  9  0  0  0	
 2  1 340868 2027200 367196 1843744    0    0     0  1532 2663 5450 91  9  0  0  0	
 3  1 340868 2026828 367200 1843904    0    0     0  1258 2703 5597 90 10  0  0  0	
 6  0 340868 2026712 367200 1844032    0    0     0  1248 2669 5523 91  9  0  0  0	
 2  1 340868 2026596 367200 1844152    0    0     0  1548 2657 5260 90 10  0  0  0	
 4  1 340868 2026456 367212 1844300    0    0     0  1298 2694 5677 91  9  0  0  0	
 2  1 340868 2026456 367212 1844424    0    0     0  1514 2658 5197 91  9  0  0  0	
 2  1 340868 2026332 367216 1844580    0    0     0  1204 2704 5421 90 10  0  0  0	
 2  1 340868 2026084 367216 1844704    0    0     0  1202 2644 5283 91 10  0  0  0	
 2  1 340868 2026084 367216 1844824    0    0     0  1510 2656 5253 91  9  0  0  0	
 2  1 340868 2026200 367220 1844960    0    0     0  1242 2654 5429 90 10  0  0  0	
 2  1 340868 2025952 367220 1845100    0    0     0  1250 2698 5626 91  9  0  0  0	
 3  1 340868 2025448 367228 1845244    0    0     0  1570 2676 5398 90 10  0  0  0	
 2  1 340868 2025324 367228 1845368    0    0     0  1218 2655 5452 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340832 2023152 367228 1845496   16    0    16  1268 2652 5177 91  9  0  0  0	
 2  1 340812 2022888 367228 1845628    0    0     0  1582 2680 5287 90 10  0  0  0	
 2  1 340812 2022764 367228 1845756    0    0     0  1262 2674 5621 90 10  0  0  0	
 7  0 340812 2022888 367236 1845908    0    0     0  1210 2622 5252 90 10  0  0  0	
 2  1 340812 2022764 367236 1846040    0    0     0  1246 2653 5375 90 10  0  0  0	
 2  1 340812 2022532 367236 1846176    0    0     0  1614 2646 5859 91  9  0  0  0	
 2  1 340812 2022136 367236 1846336    0    0     0  1256 2650 5798 90 10  0  0  0	
 2  1 340812 2022012 367240 1846456    0    0     0  1152 2649 5297 92  9  0  0  0	
 7  0 340812 2022012 367244 1846600    0    0     0  1544 2686 5442 90 10  0  0  0	
 2  1 340812 2022012 367244 1846728    0    0     0  1200 2667 5354 92  9  0  0  0	
 8  0 340812 2021888 367244 1846848    0    0     0  1182 2647 5135 92  8  0  0  0	
 2  1 340812 2021648 367244 1846988    0    0     0  1234 2672 5419 90 10  0  0  0	
 2  1 340812 2021524 367244 1847108    0    0     0  1472 2646 5098 91  9  0  0  0	
 2  1 340812 2021392 367248 1847244    0    0     0  1242 2686 5457 91  9  0  0  0	
 3  1 340812 2021392 367248 1847376    0    0     0  1244 2682 5443 91  9  0  0  0	
 2  1 340796 2021292 367248 1847504   16    0    16  1598 2674 5340 90 10  0  0  0	
 2  1 340776 2018848 367248 1847644   16    0    16  1212 2627 5323 91 10  0  0  0	
 2  1 340756 2018848 367248 1847768    0    0     0  1152 2622 5157 90 10  0  0  0	
 2  1 340756 2018352 367256 1847916    0    0     0  1594 2677 5417 90 10  0  0  0	
 2  1 340756 2018360 367256 1848044    0    0     0  1220 2664 5451 92  8  0  0  0	
 2  1 340756 2018236 367256 1848164    0    0     0  1184 2640 5261 91  9  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340756 2017864 367260 1848316    0    0     0  1234 2672 5519 91  9  0  0  0	
 2  1 340756 2017864 367260 1848444    0    0     0  1554 2662 5341 91  9  0  0  0	
 2  1 340756 2017980 367264 1848592    0    0     0  1192 2649 5333 90 11  0  0  0	
 8  0 340756 2017856 367264 1848724    0    0     0  1238 2673 5524 91  9  0  0  0	
 2  1 340756 2017624 367264 1848852    0    0     0  1260 2673 5520 91  9  0  0  0	
 2  1 340756 2017748 367264 1848988    0    0     0  1170 2650 5264 91 10  0  0  0	
 8  0 340756 2017632 367264 1849112    0    0     0  1514 2661 5236 90 10  0  0  0	
 2  1 340756 2017012 367264 1849264    0    0     0  1270 2680 5645 90 10  0  0  0	
 2  1 340756 2016896 367264 1849388    0    0     0  1166 2631 5155 91  9  0  0  0	
 5  1 340756 2016896 367264 1849512    0    0     0  1256 2628 5306 91  9  0  0  0	
 2  1 340728 2014576 367264 1849660   16    0    16  1278 2697 5535 90 10  0  0  0	
 2  1 340704 2014576 367264 1849800   16    0    16  1652 2624 5594 91  9  0  0  0	
 2  1 340704 2014568 367264 1849940    0    0     0  1232 2650 5464 90 10  0  0  0	
 2  1 340704 2014444 367264 1850064    0    0     0  1218 2645 5340 91  9  0  0  0	
 2  1 340704 2014228 367264 1850192    0    0     0  1262 2637 5551 91  9  0  0  0	
 2  1 340704 2013980 367264 1850340    0    0     0  1548 2674 5311 90 10  0  0  0	
 8  0 340704 2013856 367264 1850464    0    0     0  1166 2645 5408 91  9  0  0  0	
 2  1 340704 2013484 367268 1850616    0    0     0  1260 2653 5383 91  9  0  0  0	
 8  0 340704 2013360 367268 1850740    0    0     0  1572 2693 5384 89 11  0  0  0	
 2  1 340704 2013360 367268 1850868    0    0     0  1234 2683 5436 91  9  0  0  0	
 2  1 340704 2013088 367268 1851008    0    0     0  1212 2669 5430 91  9  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340704 2012964 367268 1851132    0    0     0  1182 2654 5232 91  9  0  0  0	
 2  1 340704 2012832 367276 1851268    0    0     0  1514 2643 5188 90 10  0  0  0	
 2  1 340704 2012832 367276 1851408    0    0     0  1254 2608 5580 91  9  0  0  0	
 2  1 340704 2012880 367276 1851532    0    0     0  1250 2671 5354 91 10  0  0  0	
 2  1 340704 2012384 367276 1851664    0    0     0  1464 2603 5015 91 10  0  0  0	
 3  1 340668 2010212 367276 1851800   16    0    16  1266 2701 5498 90 10  0  0  0	
 2  1 340648 2010212 367284 1851952   16    0    16  1328 2678 5690 91 10  0  0  0	
 2  1 340648 2010212 367284 1852088    0    0     0  1616 2644 5729 91  9  0  0  0	
 2  1 340648 2010212 367284 1852212    0    0     0  1190 2634 5214 91  9  0  0  0	
 2  1 340648 2009560 367288 1852356    0    0     0  1244 2653 5426 90 10  0  0  0	
 2  1 340648 2009560 367288 1852476    0    0     0  1186 2632 5235 91  9  0  0  0	
 2  1 340648 2009444 367288 1852620    0    0     0  1582 2709 5594 90 10  0  0  0	
 2  1 340648 2009196 367288 1852752    0    0     0  1236 2666 5433 91  9  0  0  0	
 2  1 340648 2009212 367288 1852880    0    0     0  1188 2664 5427 91  9  0  0  0	
 3  1 340648 2008956 367296 1853028    0    0     0  1286 2682 5603 91  9  0  0  0	
 2  1 340648 2008832 367296 1853152    0    0     0  1190 2653 5252 91  9  0  0  0	
 4  1 340648 2008700 367296 1853296    0    0     0  1520 2640 5290 91  9  0  0  0	
 2  1 340648 2008700 367296 1853428    0    0     0  1250 2660 5550 91  9  0  0  0	
 8  0 340648 2008576 367296 1853556    0    0     0  1288 2668 5387 90 10  0  0  0	
 2  1 340648 2008188 367304 1853704    0    0     0  1216 2655 5348 91  9  0  0  0	
 3  1 340624 2006016 367304 1853840    0    0     0  1622 2718 5622 91  9  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340612 2006016 367308 1853980   16    0    16  1222 2651 5213 91  9  0  0  0	
 2  1 340592 2005768 367308 1854112   16    0    16  1264 2686 5581 91  9  0  0  0	
 2  1 340592 2005776 367308 1854244    0    0     0  1256 2656 5483 91  9  0  0  0	
 7  1 340592 2005520 367308 1854392    0    0     0  1200 2607 5532 91  9  0  0  0	
 2  1 340592 2005520 367308 1854520    0    0     0  1220 2619 5537 91  9  0  0  0	
 2  1 340592 2005016 367308 1854656    0    0     0  1532 2671 5232 90 10  0  0  0	
 2  1 340592 2005024 367308 1854788    0    0     0  1226 2666 5423 91  9  0  0  0	
 4  1 340592 2004900 367308 1854912    0    0     0  1228 2661 5438 90  9  1  0  0	
 2  1 340592 2004916 367308 1855068    0    0     0  1328 2699 5754 89 11  0  0  0	
 7  0 340592 2004792 367308 1855196    0    0     0  1168 2651 5374 90 10  0  0  0	
 2  1 340592 2004544 367312 1855344    0    0     0  1564 2693 5386 90 10  0  0  0	
 2  1 340592 2004420 367312 1855464    0    0     0  1160 2631 5170 90 10  0  0  0	
 6  1 340592 2004436 367312 1855596    0    0     0  1272 2658 5450 91  9  0  0  0	
 2  1 340592 2004204 367312 1855728    0    0     0  1180 2627 5045 91  9  0  0  0	
 6  0 340588 2004204 367312 1855852   16    0    16  1550 2669 5382 91  9  0  0  0	
 2  1 340560 2001528 367316 1856004   16    0    16  1306 2658 5415 91  9  0  0  0	
 7  0 340536 2001528 367316 1856136   32    0    32  1286 2662 5655 91  9  0  0  0	
 2  1 340536 2001404 367316 1856276    0    0     0  1266 2690 5568 91  9  0  0  0	
 4  1 340536 2001388 367316 1856404    0    0     0  1514 2659 5257 89 11  0  0  0	
 4  1 340536 2001264 367316 1856528    0    0     0  1204 2650 5264 91 10  0  0  0	
 2  1 340536 2001016 367320 1856672    0    0     0  1510 2665 5273 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340536 2000892 367320 1856812    0    0     0  1280 2626 5793 91  9  0  0  0	
 3  1 340536 2000776 367320 1856944    0    0     0  1240 2670 5535 90 10  0  0  0	
 7  0 340536 2000612 367320 1857092    0    0     0  1606 2684 5717 90 10  0  0  0	
 2  1 340536 2000604 367320 1857220    0    0     0  1234 2669 5425 90 10  0  0  0	
 2  1 340536 2000232 367324 1857372    0    0     0  1604 2671 5477 91  9  0  0  0	
 2  1 340536 2000256 367324 1857504    0    0     0  1196 2678 5580 90 10  0  0  0	
 3  1 340536 2000008 367324 1857624    0    0     0  1262 2634 5108 91  9  0  0  0	
 2  1 340536 1999868 367324 1857780    0    0     0  1262 2705 5772 90 10  0  0  0	
 7  0 340536 1999868 367324 1857912    0    0     0  1234 2690 5480 91 10  0  0  0	
 2  1 340512 1997200 367332 1858056   32    0    32  1560 2679 5308 90 10  0  0  0	
 6  0 340492 1996952 367340 1858184   16    0    16  1268 2673 5450 91  9  0  0  0	
 7  0 340480 1996968 367340 1858316   16    0    16  1302 2678 5553 91 10  0  0  0	
 2  1 340480 1996960 367352 1858452    0    0     0  1250 2675 5438 90 10  0  0  0	
 2  1 340480 1996960 367352 1858588    0    0     0  1236 2667 5485 90 10  0  0  0	
 2  1 340480 1996580 367352 1858736    0    0     0  1602 2693 5656 90 10  0  0  0	
 2  1 340480 1996456 367352 1858880    0    0     0  1276 2623 5896 91 10  0  0  0	
 2  1 340480 1996316 367352 1859012    0    0     0  1230 2635 5427 91  9  0  0  0	
 6  1 340480 1995952 367360 1859160    0    0     0  1244 2624 5594 90 10  0  0  0	
 2  1 340480 1995828 367360 1859296    0    0     0  1588 2601 5750 90 10  0  0  0	
 2  1 340480 1995944 367360 1859444    0    0     0  1254 2659 5535 90 10  0  0  0	
 4  1 340480 1995812 367360 1859588    0    0     0  1322 2677 5892 91  9  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1 340480 1995688 367360 1859732    0    0     0  1384 2617 6009 90 10  0  0  0	
 2  1 340480 1995432 367360 1859896    0    0     0  1336 2657 5905 90 10  0  0  0	
 2  1 340480 1995324 367360 1860024    0    0     0  1526 2659 5286 91  9  0  0  0	
 7  0 340452 1993028 367360 1860172   16    0    16  1146 2661 5333 90 11  0  0  0	
 2  1 340424 1992904 367360 1860316    0    0     0  1334 2685 5682 90 11  0  0  0	
 2  1 340424 1992780 367360 1860444    0    0     0  1248 2588 5639 92  9  0  0  0	
 3  1 340424 1992508 367360 1860584    0    0     0  1208 2642 5324 91  9  0  0  0	
 2  1 340424 1992508 367360 1860708    0    0     0  1562 2668 5443 90 10  0  0  0	
 2  1 340424 1992260 367364 1860856    0    0     0  1180 2626 5458 91  9  0  0  0	
 2  1 340424 1991140 367364 1860996    0    0     0  1242 2618 5679 91  9  0  0  0	
 4  1 340424 1991032 367364 1861136    0    0     0  1282 2663 5640 90 10  0  0  0	
 2  1 340424 1990784 367372 1861288    0    0     0  1264 2666 5634 90  9  1  0  0	
 2  1 340424 1990784 367372 1861416    0    0     0  1562 2682 5489 90 10  0  0  0	
 8  0 340424 1990784 367376 1861552    0    0     0  1232 2658 5433 90 10  0  0  0	
 2  1 340424 1990660 367376 1861688    0    0     0  1228 2659 5497 91  9  0  0  0	
 2  1 340424 1990660 367376 1861808    0    0     0  1580 2656 5160 91 10  0  0  0	
 2  1 340424 1990528 367376 1861956    0    0     0  1206 2676 5350 90 10  0  0  0	
 2  1 340424 1990280 367376 1862084    0    0     0  1596 2703 5632 91 10  0  0  0	
 2  1 340408 1987984 367380 1862236   16    0    16  1270 2662 5443 90 10  0  0  0	
 2  1 340388 1987984 367380 1862360    0    0     0  1212 2642 5349 91  9  0  0  0	
 2  1 340372 1987736 367380 1862484   16    0    16  1540 2659 5330 91 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340372 1987464 367380 1862628    0    0     0  1250 2641 5526 90 10  0  0  0	
 3  1 340368 1987464 367380 1862748    0    0     0  1198 2636 5341 92  9  0  0  0	
 2  1 340368 1986984 367388 1862920    0    0     0  1604 2669 5649 90 10  0  0  0	
 2  1 340368 1984812 367388 1863048    0    0     0  1290 2629 5719 91  9  0  0  0	
 2  1 340368 1984812 367388 1863180    0    0     0  1196 2630 5290 91  9  0  0  0	
 2  1 340368 1984928 367392 1863324    0    0     0  1254 2675 5703 89 10  0  1  0	
 3  1 340368 1984804 367392 1863456    0    0     0  1198 2629 5398 90 10  0  0  0	
 4  1 340368 1984432 367400 1863608    0    0     0  1588 2635 5584 91 10  0  0  0	
 3  1 340368 1984316 367400 1863736    0    0     0  1166 2633 5247 90 10  0  0  0	
 2  1 340368 1984192 367400 1863860    0    0     0  1228 2606 5278 91  9  0  0  0	
 2  1 340368 1984184 367400 1864004    0    0     0  1210 2590 5555 90 10  0  0  0	
 2  1 340368 1983936 367400 1864136    0    0     0  1202 2623 5387 91  9  0  0  0	
 2  1 340368 1983680 367408 1864288    0    0     0  1562 2640 5406 91  9  0  0  0	
 2  1 340332 1981508 367408 1864420   16    0    16  1330 2691 5848 91  9  0  0  0	
 7  0 340316 1981400 367408 1864552   16    0    16  1212 2659 5593 91  9  0  0  0	
 2  1 340316 1981152 367416 1864696    0    0     0  1224 2691 5434 90 10  0  0  0	
 8  0 340316 1981152 367416 1864820    0    0     0  1204 2656 5390 91  9  0  0  0	
 2  1 340316 1980640 367416 1864972    0    0     0  1552 2651 5453 91 10  0  0  0	
 2  1 340316 1980648 367416 1865092    0    0     0  1168 2616 5141 90 10  0  0  0	
 7  0 340316 1980648 367416 1865220    0    0     0  1242 2662 5583 91 10  0  0  0	
 7  0 340316 1980532 367420 1865388    0    0     0  1340 2641 6032 90 10  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 340316 1980532 367420 1865552    0    0     0  1816 2654 6722 90 10  0  0  0	
 2  1 340316 1979904 367420 1865708    0    0     0  1258 2626 5549 90 10  0  0  0	
 2  1 340316 1979912 367420 1865864    0    0     0  1408 2593 6435 91  9  0  0  0	
 2  1 340316 1979812 367420 1866024    0    0     0  1544 2630 6684 90 10  0  0  0	
 7  0 340316 1979548 367420 1866196    0    0     0  1404 2652 6111 89 11  0  0  0	
 7  0 340316 1979424 367420 1866328    0    0     0  1566 2676 5477 91  9  0  0  0	
 2  1 340284 1977244 367428 1866468   16    0    16  1250 2635 5349 90 10  0  0  0	
 4  1 340260 1977120 367428 1866604    0    0     0  1260 2650 5473 91  9  0  0  0	
 2  1 340260 1977120 367428 1866724    0    0     0  1204 2638 5305 90 10  0  0  0	
 2  1 340260 1976856 367428 1866856    0    0     0  1512 2665 5211 91  9  0  0  0	
 2  1 340260 1976608 367428 1866992    0    0     0  1272 2669 5646 91  9  0  0  0	
 3  1 340260 1976616 367436 1867144    0    0     0  1272 2693 5621 90 10  0  0  0	
 2  1 340260 1976492 367436 1867280    0    0     0  1230 2652 5375 91  9  0  0  0	
 2  1 340260 1976516 367436 1867420    0    0     0  1312 2702 5940 91  9  0  0  0	
 8  0 340260 1975624 367436 1867568    0    0     0  1530 2650 5353 90 10  0  0  0	
 2  1 340260 1975756 367448 1867704    0    0     0  1176 2611 5293 91  9  0  0  0	
 5  1 340260 1975500 367448 1867852    0    0     0  1214 2648 5472 91  9  0  0  0	
 2  1 340260 1975376 367456 1867980    0    0     0  1268 2661 5580 91 10  0  0  0	
 2  1 340260 1975376 367456 1868108    0    0     0  1276 2668 5370 91  9  0  0  0	
 3  1 340260 1975244 367456 1868256    0    0     0  1646 2656 5923 90 10  0  0  0	
 4  1 340260 1975120 367456 1868408    0    0     0  1318 2627 6021 91  9  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 340232 1972824 367464 1868560   16    0    16  1316 2671 5662 90 10  0  0  0	
 2  1 340208 1972576 367464 1868696   16    0    16  1264 2656 5584 91  9  0  0  0	
 7  0 340208 1972600 367464 1868824    0    0     0  1650 2692 5640 90 10  0  0  0	
 2  1 340208 1972584 367468 1868972    0    0     0  1200 2587 5363 90 10  0  0  0	
 2  1 340208 1972460 367468 1869108    0    0     0  1226 2603 5599 90 10  0  0  0	
 2  1 340208 1972328 367480 1869256    0    0     0  1410 2654 5412 90 10  0  0  0	
 7  0 340208 1972204 367480 1869376    0    0     0  1306 2655 5199 91  9  0  0  0	
 2  1 340208 1972080 367480 1869508    0    0     0  1236 2670 5539 91 10  0  0  0	
 2  1 340208 1971964 367480 1869664    0    0     0  1288 2700 5796 90 10  0  0  0	
 2  1 340208 1971716 367480 1869788    0    0     0  1552 2667 5376 91  9  0  0  0	
 2  1 340208 1971584 367488 1869940    0    0     0  1262 2655 5610 90 10  0  0  0	
 2  1 340208 1971460 367488 1870080    0    0     0  1306 2655 5906 91  9  0  0  0	
 2  1 340208 1971352 367488 1870212    0    0     0  1586 2681 5340 91  9  0  0  0	
 7  0 340208 1970988 367488 1870356    0    0     0  1242 2677 5588 90 10  0  0  0	
 2  1 340208 1970864 367488 1870484    0    0     0  1256 2664 5420 91  9  0  0  0	
 6  1 340188 1968444 367492 1870636   16    0    16  1270 2669 5501 91  9  0  0  0	
 2  1 340164 1968452 367492 1870776    0    0     0  1654 2692 5853 90 10  0  0  0	
 2  1 340152 1968328 367492 1870888   16    0    16  1168 2625 5154 91  9  0  0  0	
 2  1 340152 1968444 367492 1871044    0    0     0  1572 2646 5547 90 10  0  0  0	
 2  1 340152 1968196 367492 1871176    0    0     0  1212 2617 5396 90 10  0  0  0	
 2  1 340152 1967956 367496 1871316    0    0     0  1214 2634 5385 90 11  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 340152 1967832 367496 1871448    0    0     0  1604 2704 5610 91  9  0  0  0	
 5  0 340152 1967848 367496 1871580    0    0     0  1222 2693 5586 91  9  0  0  0	
 2  1 340152 1967336 367496 1871736    0    0     0  1252 2654 5539 90 10  0  0  0	
 4  1 340152 1967212 367496 1871864    0    0     0  1210 2695 5531 91  9  0  0  0	
 3  1 340152 1967328 367500 1872004    0    0     0  1560 2663 5279 90 10  0  0  0	
 2  1 340152 1967212 367500 1872128    0    0     0  1176 2632 5255 90 10  0  0  0	
 3  1 340152 1967212 367500 1872264    0    0     0  1286 2682 5640 91 10  0  0  0	
